3.145462100954880752e-88,5.185806705157020918e-81,2.381828574044404743e-74,3.110401620510458419e-68,1.180783338039268733e-62,1.334685524375474018e-57,4.608582920033017920e-53,4.994294745678343236e-49,1.746974460108411686e-45,2.029572505537984459e-42,8.056180264970349126e-40,1.122736837092585106e-37,5.633034004764459094e-36,1.039951585168257699e-34,7.189741601393806563e-34,1.884456447648019543e-33,1.884456447648019543e-33,7.189741601393806563e-34,1.039951585168257699e-34,5.633034004764459094e-36,1.122736837092585106e-37,8.056180264971381755e-40,2.029572505537984459e-42,1.746974460108411686e-45,4.994294745678343236e-49,4.608582920033017920e-53,1.334685524375549860e-57,1.180783338039268733e-62,3.110401620510458419e-68,2.381828574044606997e-74,5.185806705157020918e-81,3.145462100954880752e-88
5.185806705157020918e-81,7.077088242916180117e-74,2.674748307928059554e-67,2.859956505983353344e-61,8.857042262224657774e-56,8.151447562727848167e-51,2.292412622240171708e-46,2.029572505537984459e-42,5.837125037278741095e-39,5.633034004764137694e-36,1.884456447647939146e-33,2.255847350454884567e-31,9.953409945343178666e-30,1.661505479671847589e-28,1.071722989150663224e-27,2.711410468124778709e-27,2.711410468124778709e-27,1.071722989150663224e-27,1.661505479671883014e-28,9.953409945343178666e-30,2.255847350454884567e-31,1.884456447648019543e-33,5.633034004764137694e-36,5.837125037278741095e-39,2.029572505537984459e-42,2.292412622240171708e-46,8.151447562727848167e-51,8.857042262224657774e-56,2.859956505983353344e-61,2.674748307928059554e-67,7.077088242916180117e-74,5.185806705157020918e-81
2.381828574044405135e-74,2.674748307928059554e-67,8.255973477053840050e-61,7.160864681999798272e-55,1.788937128329380151e-49,1.322975505784246782e-44,2.984804371178488406e-40,2.122768635009848609e-36,4.928621688648678332e-33,3.875654690062899241e-30,1.071722989150685824e-27,1.081640664182200570e-25,4.127023091951385295e-24,6.143201350727499019e-23,3.660532240881999811e-22,8.892978661957085768e-22,8.892978661957085768e-22,3.660532240881999811e-22,6.143201350727628323e-23,4.127023091951385295e-24,1.081640664182200570e-25,1.071722989150685824e-27,3.875654690062899241e-30,4.928621688648678332e-33,2.122768635009848609e-36,2.984804371178488406e-40,1.322975505784247279e-44,1.788937128329380151e-49,7.160864681999798272e-55,8.255973477054309858e-61,2.674748307928059554e-67,2.381828574044405135e-74
3.110401620510458419e-68,2.859956505983353344e-61,7.160864681999798272e-55,4.994294745678344755e-49,9.954797207876715083e-44,5.837125037278741095e-39,1.039951585168257699e-34,5.834457370251377796e-31,1.071722989150685824e-27,6.719688018949475084e-25,1.501940242382434419e-22,1.250239181193814250e-20,4.042827521263342537e-19,5.276458429793569451e-18,2.869234650340525895e-17,6.650879294607552733e-17,6.650879294607552733e-17,2.869234650340525895e-17,5.276458429793569451e-18,4.042827521263342537e-19,1.250239181193814250e-20,1.501940242382434419e-22,6.719688018949475084e-25,1.071722989150685824e-27,5.834457370251377796e-31,1.039951585168257699e-34,5.837125037279071928e-39,9.954797207876715083e-44,4.994294745678344755e-49,7.160864681999798272e-55,2.859956505983353344e-61,3.110401620510458419e-68
1.180783338039268733e-62,8.857042262224657774e-56,1.788937128329380151e-49,9.954797207876715083e-44,1.566887598032908524e-38,7.189741601393807418e-34,9.953409945343178666e-30,4.321446947143601234e-26,6.143201350727499019e-23,2.997138400829762915e-20,5.276458429793307525e-18,3.529718742507073246e-16,9.440474337404336962e-15,1.058133738025832458e-13,5.171819453493412287e-13,1.134684691454906663e-12,1.134684691454906663e-12,5.171819453493412287e-13,1.058133738025832458e-13,9.440474337404336962e-15,3.529718742507073246e-16,5.276458429793493955e-18,2.997138400829762915e-20,6.143201350727499019e-23,4.321446947143601234e-26,9.953409945343178666e-30,7.189741601394113610e-34,1.566887598032908524e-38,9.954797207876715083e-44,1.788937128329380151e-49,8.857042262224657774e-56,1.180783338039268733e-62
1.334685524375473452e-57,8.151447562727848167e-51,1.322975505784246782e-44,5.837125037278741095e-39,7.189741601393807418e-34,2.550056831553923566e-29,2.699783959517870436e-25,8.892978661957085768e-22,9.554329676807288686e-19,3.529718742507073246e-16,4.750784382188884006e-14,2.476436413997961331e-12,5.318080146682231372e-11,4.988510436388663313e-10,2.149831529049453051e-09,4.418654650611789059e-09,4.418654650611789059e-09,2.149831529049453051e-09,4.988510436388663313e-10,5.318080146682231372e-11,2.476436413997961331e-12,4.750784382188968572e-14,3.529718742507073246e-16,9.554329676807288686e-19,8.892978661957085768e-22,2.699783959517928292e-25,2.550056831553995873e-29,7.189741601393807418e-34,5.837125037278741095e-39,1.322975505784246782e-44,8.151447562727848167e-51,1.334685524375473452e-57
4.608582920033017920e-53,2.292412622240171708e-46,2.984804371178488406e-40,1.039951585168257699e-34,9.953409945343181469e-30,2.699783959517870436e-25,2.153470057399142929e-21,5.276458429793569451e-18,4.179107276108357340e-15,1.134684691454906663e-12,1.128436598708342233e-10,4.418654650611789059e-09,7.346218989663281139e-08,5.581898548335112811e-07,2.069093596647249085e-06,3.930832912044951697e-06,3.930832912044951697e-06,2.069093596647249085e-06,5.581898548335181633e-07,7.346218989663281139e-08,4.418654650611789059e-09,1.128436598708358389e-10,1.134684691454906663e-12,4.179107276108357340e-15,5.276458429793569451e-18,2.153470057399250134e-21,2.699783959517986148e-25,9.953409945343181469e-30,1.039951585168257699e-34,2.984804371178488406e-40,2.292412622240171708e-46,4.608582920033017920e-53
4.994294745678344755e-49,2.029572505537985096e-42,2.122768635009849278e-36,5.834457370251377796e-31,4.321446947143601234e-26,8.892978661957085768e-22,5.276458429793569451e-18,9.440474337404537332e-15,5.375845733635182687e-12,1.038977384628047999e-09,7.346218989663281139e-08,2.069093596647249085e-06,2.545880558947311272e-05,1.502818524848602299e-04,4.637539835418756726e-04,7.998127739773472789e-04,7.998127739773472789e-04,4.637539835418755100e-04,1.502818524848613412e-04,2.545880558947311272e-05,2.069093596647249085e-06,7.346218989663437311e-08,1.038977384628047999e-09,5.375845733635182687e-12,9.440474337404537332e-15,5.276458429793569451e-18,8.892978661957211781e-22,4.321446947143601234e-26,5.834457370251377796e-31,2.122768635009969886e-36,2.029572505537985096e-42,4.994294745678344755e-49
1.746974460108411686e-45,5.837125037278741095e-39,4.928621688648676280e-33,1.071722989150685824e-27,6.143201350727499019e-23,9.554329676807288686e-19,4.179107276108357340e-15,5.375845733635182687e-12,2.149831529049453051e-09,2.862383538429557098e-07,1.379287038442401859e-05,2.655770336622233132e-04,2.287114323619310850e-03,9.933584688753167857e-03,2.441904236752905424e-02,3.729158192031843677e-02,3.729158192031843677e-02,2.441904236752905424e-02,9.933584688753167857e-03,2.287114323619310850e-03,2.655770336622233132e-04,1.379287038442416767e-05,2.862383538429557098e-07,2.149831529049453051e-09,5.375845733635182687e-12,4.179107276108446482e-15,9.554329676807288686e-19,6.143201350727499019e-23,1.071722989150685824e-27,4.928621688648676280e-33,5.837125037278741095e-39,1.746974460108411686e-45
2.029572505537985096e-42,5.633034004764135690e-36,3.875654690062899241e-30,6.719688018949475084e-25,2.997138400829762915e-20,3.529718742507073246e-16,1.134684691454906663e-12,1.038977384628047999e-09,2.862383538429557098e-07,2.545880558947283151e-05,7.998127739773402316e-04,9.933584688753167857e-03,5.588995727550179204e-02,1.662690603944262935e-01,3.062771063539315719e-01,3.996261431020968202e-01,3.996261431020968202e-01,3.062771063539315719e-01,1.662690603944269319e-01,5.588995727550179204e-02,9.933584688753167857e-03,7.998127739773470621e-04,2.545880558947283151e-05,2.862383538429557098e-07,1.038977384628047999e-09,1.134684691454906663e-12,3.529718742507149173e-16,2.997138400829762915e-20,6.719688018949475084e-25,3.875654690062899241e-30,5.633034004764135690e-36,2.029572505537985096e-42
