2.719394820151422327e-34,6.342320562819394981e-07,2.551655780440649156e-06,5.794345600671564118e-06,1.041986629838426444e-05,1.646943186135035197e-05,2.391791345587470673e-05,3.263275864751017129e-05,4.237887421063317103e-05,5.287211575272315292e-05,6.382638199737560741e-05,7.492744501713366728e-05,8.573210170943061680e-05,9.557560814592174251e-05,1.035895943089923594e-04,1.088668479627337595e-04,1.107127945686902146e-04,1.088668479627347623e-04,1.035895943089903265e-04,9.557560814592067186e-05,8.573210170942741841e-05,7.492744501713200032e-05,6.382638199737631214e-05,5.287211575272483344e-05,4.237887421063415359e-05,3.263275864751025938e-05,2.391791345587426627e-05,1.646943186134995556e-05,1.041986629838405268e-05,5.794345600671378618e-06,2.551655780440526760e-06,6.342320562819046639e-07
6.342320562819411922e-07,1.276261011501467310e-06,3.218521740539982507e-06,6.503656016155381198e-06,1.117974600466318730e-05,1.726390230617104443e-05,2.471037730271581295e-05,3.341687708613462346e-05,4.327440997704120679e-05,5.420506156327703913e-05,6.610945231368768452e-05,7.871138735057987368e-05,9.139349140033704475e-05,1.031600064357080947e-04,1.127903719657532926e-04,1.191214464676624689e-04,1.213302230029529555e-04,1.191214464676628078e-04,1.127903719657540380e-04,1.031600064357072815e-04,9.139349140033483569e-05,7.871138735057870816e-05,6.610945231368853833e-05,5.420506156327823175e-05,4.327440997704198606e-05,3.341687708613474544e-05,2.471037730271550802e-05,1.726390230617086825e-05,1.117974600466301620e-05,6.503656016155278707e-06,3.218521740539866464e-06,1.276261011501436817e-06
2.551655780440650003e-06,3.218521740540070599e-06,5.235511465085667723e-06,8.635778268772948817e-06,1.343193698397179762e-05,1.959799369224438320e-05,2.712705907380870719e-05,3.616051842683373557e-05,4.706145525988518540e-05,6.026337220694322021e-05,7.586802317873728987e-05,9.321691265626898249e-05,1.107990951475384153e-04,1.266603565991381681e-04,1.390466080275622282e-04,1.468200265005071994e-04,1.494559260818757610e-04,1.468200265005104792e-04,1.390466080275648574e-04,1.266603565991385747e-04,1.107990951475376970e-04,9.321691265626888762e-05,7.586802317873817079e-05,6.026337220694357935e-05,4.706145525988553099e-05,3.616051842683354583e-05,2.712705907380841581e-05,1.959799369224433577e-05,1.343193698397170783e-05,8.635778268772786187e-06,5.235511465085542362e-06,3.218521740540101515e-06
5.794345600671449769e-06,6.503656016155381198e-06,8.635778268772996251e-06,1.218367924415584179e-05,1.711904431225498628e-05,2.349601931985530624e-05,3.168624107916258840e-05,4.253694625147882546e-05,5.710980540885759977e-05,7.584595846497230946e-05,9.756697521246628969e-05,1.193181317973490745e-04,1.376664204677808655e-04,1.505386935324596253e-04,1.579835069889051443e-04,1.614318622015540152e-04,1.623800057825213806e-04,1.614318622015548826e-04,1.579835069889071230e-04,1.505386935324608722e-04,1.376664204677819497e-04,1.193181317973495353e-04,9.756697521246706219e-05,7.584595846497201130e-05,5.710980540885722708e-05,4.253694625147833079e-05,3.168624107916232413e-05,2.349601931985514022e-05,1.711904431225488125e-05,1.218367924415546232e-05,8.635778268772813292e-06,6.503656016155448961e-06
1.041986629838403574e-05,1.117974600466303822e-05,1.343193698397196533e-05,1.711904431225537253e-05,2.231007150717843188e-05,2.955419691383593344e-05,4.016650610860591277e-05,5.583824805688220088e-05,7.705759371806451688e-05,1.009651116006297721e-04,1.212659842334729737e-04,1.320364393600884935e-04,1.321808069745083190e-04,1.255965361519814627e-04,1.175624276324708535e-04,1.117270583591905772e-04,1.096622457191909065e-04,1.117270583591908754e-04,1.175624276324713550e-04,1.255965361519823030e-04,1.321808069745098911e-04,1.320364393600893880e-04,1.212659842334731227e-04,1.009651116006289861e-04,7.705759371806381215e-05,5.583824805688168588e-05,4.016650610860582468e-05,2.955419691383552008e-05,2.231007150717823198e-05,1.711904431225479316e-05,1.343193698397175696e-05,1.117974600466311954e-05
1.646943186135000299e-05,1.726390230617090213e-05,1.959799369224460343e-05,2.349601931985566538e-05,2.955419691383584873e-05,3.943689192649238689e-05,5.545220669964437670e-05,7.801662093353396688e-05,1.016318100287032147e-04,1.151421416835502577e-04,1.109605347910314679e-04,9.356440577738857887e-05,7.468039493639037733e-05,6.241908618911561817e-05,5.782394657728862341e-05,5.776157698107856785e-05,5.832955801993587906e-05,5.776157698107619616e-05,5.782394657728564185e-05,6.241908618911450686e-05,7.468039493639129891e-05,9.356440577738922939e-05,1.109605347910312781e-04,1.151421416835498240e-04,1.016318100287022660e-04,7.801662093353375004e-05,5.545220669964473584e-05,3.943689192649186512e-05,2.955419691383559462e-05,2.349601931985523170e-05,1.959799369224458310e-05,1.726390230617102410e-05
2.391791345587397489e-05,2.471037730271525391e-05,2.712705907380830739e-05,3.168624107916250709e-05,4.016650610860612961e-05,5.545220669964489847e-05,7.831910637954566864e-05,1.009484107044842933e-04,1.069533449036347500e-04,8.888401129335788916e-05,6.181756471210175482e-05,4.673969032345432525e-05,5.382448255438833270e-05,8.909029530547437150e-05,1.509538153905384307e-04,2.145746162145287402e-04,2.419293470958811378e-04,2.145746162145260026e-04,1.509538153905337415e-04,8.909029530547270454e-05,5.382448255438926783e-05,4.673969032345524682e-05,6.181756471210155153e-05,8.888401129335763166e-05,1.069533449036337607e-04,1.009484107044844424e-04,7.831910637954659022e-05,5.545220669964473584e-05,4.016650610860598053e-05,3.168624107916254097e-05,2.712705907380861910e-05,2.471037730271546736e-05
3.263275864751021194e-05,3.341687708613475221e-05,3.616051842683333577e-05,4.253694625147814783e-05,5.583824805688177397e-05,7.801662093353351965e-05,1.009484107044837512e-04,1.033900808605440477e-04,7.645777198174463253e-05,4.635869353772118190e-05,4.484125479845924787e-05,1.083103333950089317e-04,3.223443426736934190e-04,7.433196538457960715e-04,1.269342706132072212e-03,1.692740964103319617e-03,1.851690035493031060e-03,1.692740964103308559e-03,1.269342706132054648e-03,7.433196538457919516e-04,3.223443426736965090e-04,1.083103333950106393e-04,4.484125479845918688e-05,4.635869353772066690e-05,7.645777198174356188e-05,1.033900808605442510e-04,1.009484107044849032e-04,7.801662093353391267e-05,5.583824805688179430e-05,4.253694625147866961e-05,3.616051842683395241e-05,3.341687708613503004e-05
4.237887421063377412e-05,4.327440997704162692e-05,4.706145525988507020e-05,5.710980540885696958e-05,7.705759371806381215e-05,1.016318100287016426e-04,1.069533449036330831e-04,7.645777198174287070e-05,4.233165305068521629e-05,5.278704646323985951e-05,2.126361109701717877e-04,8.073197632919039933e-04,1.972648356315320588e-03,3.271751758091279248e-03,4.125744434775488814e-03,4.443783260085958607e-03,4.497073311521841178e-03,4.443783260085952536e-03,4.125744434775474069e-03,3.271751758091288789e-03,1.972648356315326659e-03,8.073197632919068122e-04,2.126361109701707848e-04,5.278704646323882275e-05,4.233165305068450478e-05,7.645777198174287070e-05,1.069533449036336929e-04,1.016318100287025099e-04,7.705759371806397478e-05,5.710980540885768109e-05,4.706145525988572750e-05,4.327440997704206060e-05
5.287211575272469114e-05,5.420506156327783873e-05,6.026337220694338284e-05,7.584595846497192999e-05,1.009651116006284169e-04,1.151421416835484281e-04,8.888401129335662878e-05,4.635869353772005704e-05,5.278704646323960879e-05,2.703598369311812776e-04,1.223488220802446645e-03,3.049153715400809098e-03,4.394754291086461206e-03,4.000017663970987375e-03,2.564100751548590434e-03,1.437071856836494169e-03,1.072890146597031344e-03,1.437071856836498939e-03,2.564100751548594338e-03,4.000017663970998651e-03,4.394754291086464676e-03,3.049153715400805629e-03,1.223488220802441441e-03,2.703598369311782960e-04,5.278704646323909380e-05,4.635869353771996895e-05,8.888401129335657457e-05,1.151421416835492954e-04,1.009651116006285659e-04,7.584595846497239077e-05,6.026337220694384363e-05,5.420506156327845537e-05
